idno,experiment_hash,epoch_seconds,fold,logits_threshold,wake_acc,sleep_acc,max_X,min_X,mean_X,median_X,std_X
S049,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,28,0.067747094,0.692246835443038,0.951403435274403,0.6058405597256505,-6.0,-4.0781526518363895,-4.2020124642026255,1.3887979073998447
S050,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,29,-0.31115508,0.7366754617414248,0.8857442348008385,0.5552520124360387,-6.0,-4.133526663027873,-4.114699971003621,1.4735958017455235
S051,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,30,0.17160176,0.6339498561446774,0.7576036866359447,0.34215740961154406,-6.0,-4.20590209632008,-4.221681490028992,1.2084704955613887
S053,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,31,0.15200281,0.6142440649729279,0.9516972732331664,0.6007963237115056,-6.0,-4.090077232688197,-4.04717017625724,1.2778509755269143
S054,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,32,0.120367035,0.5905935574448171,0.9562911938153525,0.5105065188204427,-6.0,-3.9741140361984013,-4.014243194686999,1.3483976663711041
S056,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,33,-0.3255571,0.44173962559612784,0.9358787878787879,0.25894460857706497,-6.0,-4.101355821245378,-4.039067261955594,1.1922854705430468
S057,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,34,0.020240061,0.3875856816450876,0.9485271317829458,0.24800720314248528,-6.0,-4.126329343822923,-4.103634040108378,1.1432315801546453
S061,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,35,-0.52942544,0.3711349419124218,0.9499312242090784,0.16929850723353998,-6.0,-4.096217623003696,-4.063802655110013,1.075064428671769
S062,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,36,-0.27655792,0.5145618037847269,0.9499095840867993,0.47302792916124814,-6.0,-4.137740362705978,-4.126435956424672,1.310946102215835
S063,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,37,-0.28105247,0.4292022372681778,0.19528243327126008,0.2634167125546678,-6.0,-4.202722168483387,-4.182652473065948,1.2824654581823112
S064,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,38,0.2895056,0.3917582852171162,0.9499926315272388,0.3321075540527216,-5.999999964633229,-3.982572037946751,-3.980362841337791,1.1284444143230579
S066,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,39,0.18571872,0.6138093412911351,0.9235164835164835,0.5884990476734262,-6.0,-3.9140000548563587,-3.974888815137051,1.362050244654671
S068,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,40,0.2430183,0.6194363677029747,0.9494770350159163,0.3377873064002585,-6.0,-4.349747052328756,-4.4428684165780465,1.3493625497958883
S069,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,41,-0.10596269,0.5136390017411492,0.9500416319733556,0.35881508028959996,-6.0,-3.970202305183452,-3.9539567435653,1.210395019606351
S070,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,42,0.40484124,0.4676600349621244,0.950016676990518,0.5154253473454968,-6.0,-4.028719712625729,-3.998457171754561,1.2729129074770678
S071,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,43,0.2239911,0.44239085362241576,0.9499013806706115,0.6216630139545488,-6.0,-3.8757892795910407,-3.847276767620025,1.27241042990672
S072,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,44,-0.036620155,0.49501513263307817,0.9499435028248587,0.2641137555231423,-6.0,-3.8307464994703566,-3.8238263198970417,1.331517501896332
S073,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,45,-0.19546075,0.44737505249895004,0.8859910581222057,0.45741416004300234,-6.0,-4.029851395061606,-3.990465564997149,1.1701427979698287
S074,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,46,0.15079257,0.6530130519300195,0.9609141055949567,0.6234912137715286,-6.0,-4.0931749214690205,-4.13111266053642,1.363561155426866
S076,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,47,1.905905e-05,0.6996536368134587,0.02959094865100087,0.3104865487482205,-6.0,-4.441109772959357,-4.427523428992195,1.1550450487770696
S077,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,48,0.498892,0.7926732673267327,0.9499090081892629,0.460335130662921,-6.0,-3.8668377595181025,-3.914361877586768,1.2427957932189695
S079,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,49,0.122821614,0.012570523606849451,0.9490728177295341,0.5432921368717664,-6.0,-4.000559322646707,-4.007863046912409,1.2643442834506042
S080,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,50,0.3830214,0.5988085988085988,0.9498188405797101,0.1364761920385346,-6.0,-4.008608073009793,-3.995128991075326,1.211344400455476
S082,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,51,0.33698267,0.39728419702045764,0.9552552552552552,0.2646463810383713,-6.0,-4.184411113081917,-4.148788496408908,1.2539526017229692
S083,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,52,-0.07719173,0.2980448858992896,0.9486651411136537,0.17951000798028324,-6.0,-4.3739495193504405,-4.334596657578892,1.261592524115724
S084,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,53,-0.15125997,0.30470758354755784,0.9476931052358735,0.3597073199211932,-6.0,-4.129409329646439,-4.089208312144203,1.1794973410848644
S086,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,54,-0.09074713,0.44550369948776325,0.9490261547022816,0.3838280673051482,-6.0,-4.236902122193293,-4.229956474723604,1.2347428283383177
S088,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,55,0.0037795021,0.4505036470996874,0.9468298555377207,0.46617068753887186,-6.0,-3.7602775788826706,-3.745091235379645,1.2018698492809734
S089,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,56,0.10401997,0.5097767048883525,0.9479658792650919,0.4986468988595063,-6.0,-3.9120130493348935,-3.8655418262937937,1.2744782637338736
S090,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,57,0.32640845,0.288833794221417,0.9498567335243553,0.6634671886239885,-6.0,-3.8699347576450287,-3.827647828263361,1.276932297877629
S091,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,58,0.28036565,0.45808678500986194,0.9548158011540169,0.575181802678562,-6.0,-4.189769628308537,-4.264562654722784,1.2823036416198557
S093,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,59,0.38408124,0.7344610542879623,0.9486880466472303,0.5715239610524793,-6.0,-4.0596629980107535,-4.071617438736977,1.3532431311433935
S095,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,60,-0.3441718,0.15699626865671643,0.9362362362362362,0.5141101161792831,-6.0,-3.9961552949508214,-3.9956020308799807,1.3516389753401117
S096,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,61,-0.25261915,0.3875956758462874,0.9487294469357249,0.3571052573240431,-6.0,-4.029480758490703,-4.010750395945351,1.265967638857076
S098,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,62,-0.15118495,0.3503337326715728,0.9491994177583697,0.40791880942027375,-6.0,-4.160150892169328,-4.153938944737975,1.1881821699098623
S100,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,63,0.06839898,0.5456596761348553,0.9495716034271726,0.4143925706673045,-6.0,-4.223073062604073,-4.220903395978757,1.2132629649915396
S101,fac828acf4ba385e7c04ef52003c2aaa8c133448,1742580046,64,0.08325814,0.6635995583364005,0.9309165526675787,0.398354819491717,-6.0,-4.09528583300822,-4.123293314070608,1.268946155061859
S003,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,0,-0.23681818,0.685633537447009,0.9450815850815851,0.6624743896614566,-6.0,-4.0425816793657905,-4.070669791650417,1.2972435411697756
S004,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,1,0.18767492,0.3955145514551455,0.95,0.47207591353042333,-6.0,-3.9019752022202465,-3.9104705620036384,1.3978837216740314
S005,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,2,-0.26794636,0.7451358604495136,0.9153645833333334,0.2706654991455932,-6.0,-4.0558706264156035,-4.024293081293436,1.3008222779729532
S006,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,3,0.2143276,0.465234375,0.9501700680272109,0.505204327291067,-6.0,-4.0393632499065655,-4.10147745086827,1.3054800325671643
S007,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,4,0.38294193,0.31622804704393226,0.9501700680272109,0.30299572977116196,-6.0,-4.1860970730285745,-4.155834783490748,1.1621764995660886
S010,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,5,0.272897,0.5474856269558256,0.9457396541876525,0.4000535216112521,-6.0,-3.9029982174531024,-3.901702010211021,1.2294972689659371
S011,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,6,0.085121214,0.4598817096306216,0.9336801040312094,0.14487338561409827,-6.0,-4.102363802551589,-4.012663782307739,1.0275579616568737
S012,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,7,0.20743448,0.35016964836520664,0.9465355431309904,0.36890467928705356,-6.0,-4.05316383250746,-4.018714516040696,1.120356858412411
S013,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,8,0.17855462,0.4826550688619654,0.9364485981308411,0.24693210434846696,-6.0,-4.135684542885337,-4.0978534979969234,1.124750073675374
S015,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,9,-0.17399375,0.7470157874470543,0.7836989209269415,0.5252165119817802,-6.0,-3.958117449354708,-4.011666445563746,1.2817273439523573
S018,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,10,0.076780416,0.7271108317619945,0.9499773242630386,0.3950636053104156,-6.0,-3.9960021987372,-3.969604766763732,1.2070230764088479
S020,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,11,-0.213183,0.43157894736842106,0.9462512664640325,0.2091268887481169,-6.0,-4.56071252342696,-4.579410312605421,1.17634637013114
S023,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,12,0.21880868,0.5499143835616438,0.9307539682539683,0.5805658513718015,-6.0,-4.023335913569332,-4.0402168991358804,1.2508176268966626
S024,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,13,0.3264615,0.21360314783586284,0.934516765285996,0.26303615195614755,-6.0,-3.871619674218637,-3.8990929309436986,1.2533725187507299
S025,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,14,-0.14623037,0.5841143392689785,0.9147299509001636,0.5155881831349626,-6.0,-4.326985944312825,-4.32959864416099,1.295197004017985
S027,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,15,0.14757894,0.3284886312973696,0.9501028806584362,0.5548049935264097,-6.0,-3.8471027543918215,-3.8591750751254734,1.2517476020085492
S028,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,16,0.10604657,0.6156913929374229,0.946014888854183,0.5172705925180244,-6.0,-4.015575762874654,-4.025114051703299,1.3018126713306426
S029,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,17,0.76774716,0.46637744034707157,0.9501207729468599,0.3513304412337241,-6.0,-3.980715240044045,-4.0084508856795065,1.2319150600892852
S031,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,18,0.0014618597,0.49940184883088634,0.9462297836588952,0.42723657219960853,-6.0,-4.112420049724988,-4.080595600773512,1.1466013508070485
S032,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,19,0.18175898,0.25941966219142487,0.9295728876508821,0.703762038951586,-6.0,-3.9259169638419933,-3.8339441131959875,1.2209902906401593
S033,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,20,0.22860277,0.35862534993725265,0.9500989119683482,0.17608672476225218,-6.0,-4.0462071662752805,-3.951465554506046,1.1869368084166525
S034,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,21,0.18305624,0.748872379941629,0.9546236559139785,0.22244002800805435,-6.0,-4.76022231308886,-5.079627957056137,1.3378563997066597
S035,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,22,-0.10754824,0.6908288685786322,0.9120556414219475,0.6248223873696849,-6.0,-3.9886350613028303,-3.963632718035158,1.3078824815618144
S039,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,23,0.35143617,0.7058091802462992,0.8478127734033246,0.25743726596876765,-6.0,-4.211170009156505,-4.200798688482349,1.1988591590818582
S042,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,24,-0.33081046,0.5235912925736902,0.9318468468468468,0.3338714189009547,-6.0,-4.250324017004893,-4.264517438400117,1.2343661399909902
S045,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,25,0.052099556,0.36048786851030523,0.9506802721088435,0.5469353103689449,-6.0,-4.305673418860514,-4.2890108459861676,1.2295286121631435
S046,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,26,-0.24140364,0.01949467744004104,0.9486009732360098,0.28597407843817296,-6.0,-4.615195252399662,-4.996290669534867,1.3803507501688141
S048,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,27,-0.19651797,0.6738482922954726,0.9521223005825923,0.19327710519506264,-6.0,-4.313299493639934,-4.318578884556258,1.2020294193348882
S049,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,28,-0.25540817,0.6633342922899885,0.977744030163385,0.6058405597256505,-6.0,-4.0781526518363895,-4.2020124642026255,1.3887979073998447
S050,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,29,-0.30009973,0.6121372031662269,0.9366352201257861,0.5552520124360387,-6.0,-4.133526663027873,-4.114699971003621,1.4735958017455235
S051,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,30,0.33525625,0.5516646115906289,0.928673835125448,0.34215740961154406,-6.0,-4.20590209632008,-4.221681490028992,1.2084704955613887
S053,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,31,0.04039059,0.6,0.9473567056204786,0.6007963237115056,-6.0,-4.090077232688197,-4.04717017625724,1.2778509755269143
S054,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,32,-0.1586458,0.6774042586381718,0.9507408692204767,0.5105065188204427,-6.0,-3.9741140361984013,-4.014243194686999,1.3483976663711041
S056,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,33,0.1787341,0.42700548081714,0.9476363636363636,0.25894460857706497,-6.0,-4.101355821245378,-4.039067261955594,1.1922854705430468
S057,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,34,0.23497057,0.06466108149276466,0.9508010335917313,0.24800720314248528,-6.0,-4.126329343822923,-4.103634040108378,1.1432315801546453
S061,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,35,-0.039177988,0.34343163538873994,0.9520861989912884,0.16929850723353998,-6.0,-4.096217623003696,-4.063802655110013,1.075064428671769
S062,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,36,0.14716284,0.4962421151523285,0.9459312839059675,0.47302792916124814,-6.0,-4.137740362705978,-4.126435956424672,1.310946102215835
S063,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,37,-0.23266643,0.5890491610244333,0.9552451893234016,0.2634167125546678,-6.0,-4.202722168483387,-4.182652473065948,1.2824654581823112
S064,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,38,-0.17673466,0.387645337340821,0.9494522768580832,0.3321075540527216,-5.999999964633229,-3.982572037946751,-3.980362841337791,1.1284444143230579
S066,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,39,-0.18788102,0.6379565241198051,0.8983150183150184,0.5884990476734262,-6.0,-3.9140000548563587,-3.974888815137051,1.362050244654671
S068,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,40,-0.015510086,0.63296801610378,0.9483401546157344,0.3377873064002585,-6.0,-4.349747052328756,-4.4428684165780465,1.3493625497958883
S069,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,41,-0.100874856,0.5850261172373766,0.9523834304746045,0.35881508028959996,-6.0,-3.970202305183452,-3.9539567435653,1.210395019606351
S070,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,42,0.28084284,0.37342878548239405,0.949921379901844,0.5154253473454968,-6.0,-4.028719712625729,-3.998457171754561,1.2729129074770678
S071,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,43,0.062284373,0.3733783543628932,0.9431952662721893,0.6216630139545488,-6.0,-3.8757892795910407,-3.847276767620025,1.27241042990672
S072,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,44,0.34080184,0.16227523589104503,0.9414689265536723,0.2641137555231423,-6.0,-3.8307464994703566,-3.8238263198970417,1.331517501896332
S073,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,45,-0.09310001,0.3486770264594708,0.9516145057128663,0.45741416004300234,-6.0,-4.029851395061606,-3.990465564997149,1.1701427979698287
S074,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,46,-0.082891315,0.6557900583171341,0.95,0.6234912137715286,-6.0,-4.0931749214690205,-4.13111266053642,1.363561155426866
S076,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,47,0.28392106,0.38891637803067786,0.9304177545691906,0.3104865487482205,-6.0,-4.441109772959357,-4.427523428992195,1.1550450487770696
S077,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,48,0.35462093,0.8244554455445544,0.9135122838944495,0.460335130662921,-6.0,-3.8668377595181025,-3.914361877586768,1.2427957932189695
S079,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,49,-0.26103818,0.6410967039493219,0.9413839891451832,0.5432921368717664,-6.0,-4.000559322646707,-4.007863046912409,1.2643442834506042
S080,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,50,0.24309956,0.545001295001295,0.9507246376811594,0.1364761920385346,-6.0,-4.008608073009793,-3.995128991075326,1.211344400455476
S082,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,51,0.34727073,0.8536602751443438,0.31351351351351353,0.2646463810383713,-6.0,-4.184411113081917,-4.148788496408908,1.2539526017229692
S083,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,52,0.20383206,0.4193122524674672,0.9492753623188406,0.17951000798028324,-6.0,-4.3739495193504405,-4.334596657578892,1.261592524115724
S084,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,53,-0.018454295,0.415327763496144,0.9499222395023328,0.3597073199211932,-6.0,-4.129409329646439,-4.089208312144203,1.1794973410848644
S086,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,54,-0.22981079,0.0071143995446784295,0.949415692821369,0.3838280673051482,-6.0,-4.236902122193293,-4.229956474723604,1.2347428283383177
S088,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,55,-0.014341085,0.6042028482111844,0.9442215088282504,0.46617068753887186,-6.0,-3.7602775788826706,-3.745091235379645,1.2018698492809734
S089,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,56,0.27225283,0.4863005431502716,0.9500656167979002,0.4986468988595063,-6.0,-3.9120130493348935,-3.8655418262937937,1.2744782637338736
S090,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,57,-0.18125856,0.05230285114904167,0.9699140401146131,0.6634671886239885,-6.0,-3.8699347576450287,-3.827647828263361,1.276932297877629
S091,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,58,-0.3120608,0.5668639053254438,0.9555703506435863,0.575181802678562,-6.0,-4.189769628308537,-4.264562654722784,1.2823036416198557
S093,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,59,0.3567109,0.7006294256490952,0.9431972789115646,0.5715239610524793,-6.0,-4.0596629980107535,-4.071617438736977,1.3532431311433935
S095,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,60,-0.23579058,0.06189365671641791,0.9514514514514515,0.5141101161792831,-6.0,-3.9961552949508214,-3.9956020308799807,1.3516389753401117
S096,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,61,-0.33326682,0.6552118677503354,0.8451420029895366,0.3571052573240431,-6.0,-4.029480758490703,-4.010750395945351,1.265967638857076
S098,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,62,0.3539428,0.34220434708197844,0.9500727802037846,0.40791880942027375,-6.0,-4.160150892169328,-4.153938944737975,1.1881821699098623
S100,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,63,0.49579626,0.5602601539686753,0.9499796001631987,0.4143925706673045,-6.0,-4.223073062604073,-4.220903395978757,1.2132629649915396
S101,f679dd4eb37737e2c1a5b09a3a0ed96e27fdbe92,1742581276,64,1.1662719,0.6274383511225616,0.9500683994528044,0.398354819491717,-6.0,-4.09528583300822,-4.123293314070608,1.268946155061859
S003,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,0,-0.19335122,0.7951012717852096,0.9157575757575758,0.6624743896614566,-6.0,-4.0425816793657905,-4.070669791650417,1.2972435411697756
S004,a1565253333940e33fd70f86f9b72ed24d444037,1742584449,1,0.15810063,0.4351185118511851,0.9501133786848073,0.47207591353042333,-6.0,-3.9019752022202465,-3.9104705620036384,1.3978837216740314
